payment_id,loan_id,payment_date,due_date,payment_amount,principal_component,interest_component,fee_component,days_past_due,currency,payment_method
873,65,2025-02-11,2025-02-16,404966.7,174365.82,229017.8,1583.08,0,GBP,Check
874,65,2025-05-09,2025-05-09,437177.96,186071.03,250691.06,415.87,5,GBP,Wire
875,65,2025-07-30,2025-07-30,312459.54,25841.65,286584.43,33.46,5,GBP,ACH
876,65,2025-10-17,2025-10-20,1235542.72,948551.21,285672.9,1318.61,2,GBP,Wire
877,65,2026-01-05,2026-01-10,1410152.6,1089668.63,319588.15,895.82,0,GBP,Check
878,65,2026-03-28,2026-04-02,1276255.91,1027674.33,246636.35,1945.23,0,GBP,Check
879,65,2026-06-18,2026-06-23,408593.48,202582.61,204290.91,1719.96,0,GBP,ACH
880,65,2026-09-10,2026-09-13,976355.73,725175.97,249547.68,1632.08,2,GBP,Wire
881,65,2026-12-01,2026-12-04,1321526.95,1133212.24,188035.72,278.99,2,GBP,Wire
882,66,2024-05-09,2024-05-14,173275.65,133585.91,37800.38,1889.36,0,EUR,ACH
883,66,2024-07-03,2024-07-06,114882.59,67969.61,46678.33,234.65,2,EUR,Check
884,66,2024-08-28,2024-08-28,84342.93,38210.38,45693.04,439.51,5,EUR,Check
885,66,2024-10-15,2024-10-20,220054.07,185159.19,34266.66,628.22,0,EUR,ACH
886,66,2024-12-13,2024-12-13,368077.32,321234.12,46198.14,645.06,5,EUR,Check
887,66,2025-01-31,2025-02-04,291927.38,252880.16,38085.4,961.82,1,EUR,Check
888,66,2025-03-24,2025-03-29,351288.42,302896.99,47391.09,1000.34,0,EUR,ACH
889,66,2025-05-16,2025-05-21,70831.34,42785.73,26946.44,1099.17,0,EUR,ACH
890,66,2025-07-09,2025-07-14,271380.05,220012.83,51234.41,132.81,0,EUR,Wire
891,66,2025-09-02,2025-09-05,393467.06,353856.84,38959.1,651.12,2,EUR,ACH
892,66,2025-10-23,2025-10-28,227264.91,180254.07,45495.33,1515.51,0,EUR,Check
893,66,2025-12-20,2025-12-20,72912.2,44944.8,27317.72,649.68,5,EUR,Wire
894,66,2026-02-12,2026-02-12,387220.82,344553.09,41396.4,1271.33,5,EUR,Check
895,67,2023-11-05,2023-11-09,186322.52,122660.7,63285.81,376.01,1,USD,ACH
896,67,2024-02-27,2024-03-03,506186.98,419757.91,84787.41,1641.66,0,USD,ACH
897,67,2024-06-21,2024-06-26,315924.95,214315.39,101199.32,410.24,0,USD,Check
898,67,2024-10-14,2024-10-19,737680.04,657856.28,79198.16,625.6,0,USD,Wire
899,67,2025-02-06,2025-02-11,324298.55,265873.29,57002.08,1423.18,0,USD,Check
900,67,2025-06-02,2025-06-06,427463.3,368438.79,58546.96,477.55,1,USD,Check
901,67,2025-09-26,2025-09-29,625867.3,538864.33,85094.04,1908.93,2,USD,ACH
902,67,2026-01-17,2026-01-22,803100.04,715959.61,85287.9,1852.53,0,USD,Check
903,67,2026-05-12,2026-05-17,580837.62,516333.87,63777.62,726.13,0,USD,ACH
904,68,2022-07-19,2022-07-14,1746003.21,1466992.65,278631.69,378.87,10,EUR,ACH
905,68,2022-12-12,2022-12-15,610995.53,370142.67,239366.76,1486.1,2,EUR,Wire
906,68,2023-05-14,2023-05-19,188084.01,43261.73,144172.43,649.85,0,EUR,Check
907,68,2023-10-15,2023-10-20,1564160.7,1382728.2,181153.34,279.16,0,EUR,ACH
908,68,2024-03-20,2024-03-23,791282.56,577009.07,212428.45,1845.04,2,EUR,Wire
909,68,2024-08-20,2024-08-25,1420039.56,1142123.64,276005.77,1910.15,0,EUR,ACH
910,68,2025-01-21,2025-01-26,1261632.28,1066859.9,194076.94,695.44,0,EUR,Check
911,68,2025-06-27,2025-06-30,2576295.12,2333737.46,241636.02,921.64,2,EUR,ACH
912,68,2025-12-01,2025-12-01,2692634.01,2446437.73,245835.84,360.44,5,EUR,ACH
913,68,2026-05-01,2026-05-05,2465220.39,2224650.13,239425.3,1144.96,1,EUR,Wire
914,68,2026-10-02,2026-10-07,1717572.43,1504760.39,212323.73,488.31,0,EUR,Wire
915,69,2024-12-03,2024-12-08,515217.43,302189.02,212294.59,733.82,0,USD,Wire
916,69,2025-03-17,2025-03-20,277182.08,74663.77,202137.32,380.99,2,USD,Check
917,69,2025-06-28,2025-07-01,243472.14,76317.95,166213.23,940.96,2,USD,Wire
918,69,2025-10-08,2025-10-12,689382.81,507427.56,181121.48,833.77,1,USD,Wire
919,69,2026-01-19,2026-01-22,1045036.49,790695.08,252992.38,1349.03,2,USD,Check
920,69,2026-04-30,2026-05-05,525500.29,303862.65,220139.76,1497.88,0,USD,Check
921,69,2026-08-11,2026-08-16,774917.3,615833.62,158477.45,606.23,0,USD,Wire
922,70,2023-03-25,2023-03-28,3623142.26,3294733.15,326829.28,1579.83,2,GBP,ACH
923,70,2023-05-16,2023-05-21,1908072.06,1656411.85,249969.71,1690.5,0,GBP,ACH
924,70,2023-07-10,2023-07-15,931149.16,701312.78,229227.15,609.23,0,GBP,Wire
925,70,2023-09-04,2023-09-08,3925261.93,3523768.43,400190.38,1303.12,1,GBP,ACH
926,70,2023-10-29,2023-11-02,2837234.3,2581744.36,253547.26,1942.68,1,GBP,Wire
927,70,2023-12-27,2023-12-27,3232272.58,2910738.01,320184.76,1349.81,5,GBP,Check
928,70,2024-02-25,2024-02-20,2416429.02,2123929.75,291780.04,719.23,10,GBP,ACH
929,70,2024-04-20,2024-04-15,3453539.49,3112021.85,340554.07,963.57,10,GBP,ACH
930,70,2024-06-03,2024-06-08,1650083.02,1390560.22,258177.14,1345.66,0,GBP,Check
931,70,2024-07-28,2024-08-02,3562268.28,3134884.69,426717.26,666.33,0,GBP,ACH
932,70,2024-09-26,2024-09-26,1887303.51,1488835.62,398120.15,347.74,5,GBP,ACH
933,70,2024-11-17,2024-11-20,1532266.51,1210239.28,321809.79,217.44,2,GBP,ACH
934,70,2025-01-09,2025-01-14,4101023.26,3699895.17,400385.06,743.03,0,GBP,ACH
935,70,2025-03-15,2025-03-10,1124880.49,833685.01,289477.45,1718.03,10,GBP,ACH
936,70,2025-04-30,2025-05-04,3047939.52,2623438.18,422515.49,1985.85,1,GBP,Wire
937,71,2025-01-28,2025-02-02,2635065.58,2298281.77,336026.38,757.43,0,GBP,ACH
938,71,2025-04-21,2025-04-26,2663958.21,2276417.97,386209.73,1330.51,0,GBP,Wire
939,71,2025-07-14,2025-07-19,1915076.11,1559918.72,354284.69,872.7,0,GBP,Wire
940,71,2025-10-05,2025-10-10,3191010.17,2805953.3,383181.67,1875.2,0,GBP,ACH
941,71,2025-12-28,2026-01-02,2298594.78,2065496.05,231257.48,1841.25,0,GBP,ACH
942,71,2026-03-21,2026-03-26,2472587.89,2193137.27,279110.96,339.66,0,GBP,ACH
943,71,2026-06-13,2026-06-18,1301844.16,1044110.81,257312.16,421.19,0,GBP,Check
944,71,2026-09-06,2026-09-09,3304510.23,3015547.29,287203.35,1759.59,2,GBP,Wire
945,71,2026-11-28,2026-12-02,1231407.78,849901.79,380887.45,618.54,1,GBP,Check
946,71,2027-02-18,2027-02-23,2298264.04,1925777.98,371344.78,1141.28,0,GBP,Check
947,71,2027-05-15,2027-05-18,488428.58,171831.32,316097.74,499.52,2,GBP,Wire
948,71,2027-08-04,2027-08-09,2810020.82,2442049.89,367665.29,305.64,0,GBP,Wire
949,71,2027-10-29,2027-11-01,1037292.32,731548.73,305527.37,216.22,2,GBP,ACH
950,71,2028-01-28,2028-01-23,747083.64,459847.38,285882.99,1353.27,10,GBP,Check
951,71,2028-04-12,2028-04-16,1129853.41,734674.94,393923.89,1254.58,1,GBP,Wire
952,71,2028-07-04,2028-07-08,3163798.22,2819014.69,344744.49,39.04,1,GBP,Check
953,71,2028-09-26,2028-09-30,3042923.47,2698001.61,343001.39,1920.47,1,GBP,ACH
954,72,2024-07-29,2024-08-01,295744.11,150423.59,143805.29,1515.23,2,USD,Check
955,72,2024-10-15,2024-10-20,948786.3,794777.89,152282.53,1725.88,0,USD,ACH
956,72,2025-01-05,2025-01-09,468138.18,358784.46,107452.92,1900.8,1,USD,Check
957,72,2025-03-31,2025-03-31,1056297.02,949238.27,106537.92,520.83,5,USD,Wire
958,72,2025-06-19,2025-06-19,208466.33,71213.34,137124.17,128.82,5,USD,Check
959,72,2025-09-13,2025-09-08,532201.12,360718.54,169813.17,1669.41,10,USD,Wire
960,72,2025-11-25,2025-11-28,187339.18,18271.3,167333.62,1734.26,2,USD,ACH
961,72,2026-02-21,2026-02-16,233695.0,108165.55,124734.13,795.32,10,USD,Wire
962,72,2026-05-04,2026-05-08,547065.6,449475.85,96909.0,680.75,1,USD,Check
963,72,2026-07-23,2026-07-28,644770.38,500194.33,142755.37,1820.68,0,USD,Check
964,73,2022-12-23,2022-12-18,757262.24,643364.63,113128.17,769.44,10,GBP,Check
965,73,2023-03-01,2023-03-06,3135797.9,2924771.58,209998.34,1027.98,0,GBP,Wire
966,73,2023-05-19,2023-05-24,442349.28,326716.93,115598.61,33.74,0,GBP,ACH
967,73,2023-08-07,2023-08-11,905832.81,753258.01,151776.79,798.01,1,GBP,Wire
968,73,2023-10-24,2023-10-29,2072183.71,1926795.42,144917.74,470.55,0,GBP,ACH
969,73,2024-01-12,2024-01-16,1770333.44,1635297.93,133990.88,1044.63,1,GBP,Check
970,73,2024-04-01,2024-04-04,1843622.03,1689328.13,153005.85,1288.05,2,GBP,ACH
971,73,2024-06-17,2024-06-22,1059231.48,886798.89,171367.89,1064.7,0,GBP,Wire
972,73,2024-09-05,2024-09-08,1308957.13,1170213.3,137874.27,869.56,2,GBP,ACH
973,73,2024-11-23,2024-11-26,625657.07,435859.41,189008.53,789.13,2,GBP,Wire
974,73,2025-02-08,2025-02-13,1341718.95,1203697.65,137885.54,135.76,0,GBP,Check
975,73,2025-04-28,2025-05-03,1139329.09,939460.18,199492.5,376.41,0,GBP,Check
976,73,2025-07-16,2025-07-21,2991464.59,2776612.68,214340.87,511.04,0,GBP,Check
977,73,2025-10-03,2025-10-08,2576114.13,2368935.78,205578.98,1599.37,0,GBP,ACH
978,73,2025-12-21,2025-12-26,2335534.3,2172517.94,162715.35,301.01,0,GBP,Check
979,74,2023-04-20,2023-04-15,1455628.92,1252545.98,201109.48,1973.46,10,GBP,ACH
980,74,2023-06-30,2023-07-04,385169.85,169238.7,214942.81,988.34,1,GBP,Wire
981,74,2023-09-17,2023-09-22,1084486.08,928198.37,154589.24,1698.47,0,GBP,ACH
982,74,2023-12-16,2023-12-11,685008.94,500096.01,183393.57,1519.36,10,GBP,ACH
983,74,2024-02-24,2024-02-29,1081525.87,967299.39,112748.74,1477.74,0,GBP,Wire
984,74,2024-05-14,2024-05-19,1400132.97,1247512.42,152512.09,108.46,0,GBP,Check
985,74,2024-08-02,2024-08-07,408748.12,232726.11,174773.82,1248.19,0,GBP,ACH
986,74,2024-10-23,2024-10-26,2306745.71,2080049.88,226357.7,338.13,2,GBP,Wire
987,74,2025-01-09,2025-01-14,1194579.2,1060902.15,132299.61,1377.44,0,GBP,Wire
988,74,2025-04-04,2025-04-04,926737.78,751629.63,175102.9,5.25,5,GBP,Check
989,74,2025-06-23,2025-06-23,505075.92,353403.65,150094.84,1577.43,5,GBP,Check
990,74,2025-09-08,2025-09-11,2187429.58,1970442.67,215109.51,1877.4,2,GBP,Check
991,74,2025-11-25,2025-11-30,420897.32,195713.38,223243.5,1940.44,0,GBP,ACH
992,74,2026-02-13,2026-02-18,1313954.57,1129223.47,183871.04,860.06,0,GBP,Check
993,74,2026-05-14,2026-05-09,314744.89,114415.07,198619.63,1710.19,10,GBP,ACH
994,74,2026-08-02,2026-07-28,1301325.05,1170186.55,129420.3,1718.2,10,GBP,ACH
995,74,2026-10-22,2026-10-17,1563746.12,1384118.14,179408.19,219.79,10,GBP,Check
996,75,2024-10-15,2024-10-19,1498920.98,1413310.25,84736.63,874.1,1,EUR,Wire
997,75,2025-06-04,2025-05-30,1215758.34,1127788.48,86733.49,1236.37,10,EUR,Check
998,75,2026-01-04,2026-01-08,549219.04,472871.44,74800.95,1546.65,1,EUR,Wire
999,75,2026-08-17,2026-08-20,1306697.2,1213824.21,91122.71,1750.28,2,EUR,ACH
1000,75,2027-03-31,2027-03-31,1120001.87,1026156.18,92316.73,1528.96,5,EUR,Wire
1001,75,2027-11-09,2027-11-09,790456.69,697222.87,92818.58,415.24,5,EUR,ACH
1002,75,2028-06-15,2028-06-20,123081.25,45685.2,76370.16,1025.89,0,EUR,Wire
1003,76,2022-12-12,2022-12-17,1130344.93,819719.94,309762.34,862.65,0,EUR,Wire
1004,76,2023-05-11,2023-05-11,1015929.04,780699.75,233770.48,1458.81,5,EUR,Check
1005,76,2023-09-28,2023-10-03,2450428.46,2142890.54,306756.65,781.27,0,EUR,Wire
1006,76,2024-02-26,2024-02-26,1727770.58,1411788.17,314918.93,1063.48,5,EUR,Check
1007,76,2024-07-15,2024-07-20,3630990.31,3261647.07,368092.91,1250.33,0,EUR,ACH
1008,76,2024-12-17,2024-12-12,1307496.08,1035364.88,271170.71,960.49,10,EUR,Wire
1009,76,2025-05-02,2025-05-07,1948203.78,1584831.95,361620.11,1751.72,0,EUR,ACH
1010,76,2025-09-24,2025-09-29,1359767.06,1039041.65,319764.51,960.9,0,EUR,Wire
1011,76,2026-02-18,2026-02-21,767507.55,419200.49,347728.7,578.36,2,EUR,Check
1012,76,2026-07-17,2026-07-17,2460901.49,2175789.26,284432.87,679.36,5,EUR,Check
1013,76,2026-12-05,2026-12-09,791473.94,568872.71,222186.05,415.18,1,EUR,Wire
1014,76,2027-04-28,2027-05-03,1643901.31,1351662.62,290939.77,1298.92,0,EUR,Check
1015,76,2027-09-21,2027-09-26,2212647.01,1989564.63,222478.76,603.62,0,EUR,Wire
1016,77,2024-10-11,2024-10-14,1477499.27,1124297.07,352432.42,769.78,2,GBP,Wire
1017,77,2024-12-13,2024-12-18,753317.86,345237.16,406854.7,1226.0,0,GBP,Check
1018,77,2025-02-21,2025-02-21,652960.29,369460.54,282300.47,1199.28,5,GBP,ACH
1019,77,2025-04-22,2025-04-27,823835.15,560752.58,262044.5,1038.07,0,GBP,Wire
1020,77,2025-07-02,2025-07-02,2094378.59,1713814.13,380414.27,150.19,5,GBP,ACH
1021,77,2025-08-31,2025-09-05,808732.8,488736.28,319971.67,24.85,0,GBP,Check
1022,77,2025-11-04,2025-11-09,1485371.89,1159552.07,325137.55,682.27,0,GBP,ACH
1023,77,2026-01-11,2026-01-14,2024707.66,1591807.46,431938.38,961.82,2,GBP,Check
1024,77,2026-03-16,2026-03-20,971236.6,623217.38,346678.14,1341.08,1,GBP,Check
1025,77,2026-05-29,2026-05-24,2045041.77,1667867.63,376889.9,284.24,10,GBP,ACH
1026,77,2026-08-03,2026-07-29,1245612.31,839167.73,405957.9,486.68,10,GBP,ACH
1027,77,2026-10-02,2026-10-02,1229500.68,962699.48,265094.86,1706.34,5,GBP,ACH
1028,77,2026-12-03,2026-12-06,2351937.12,1901500.63,449336.44,1100.05,2,GBP,Check
1029,77,2027-02-05,2027-02-10,1459115.46,1100033.52,357728.2,1353.74,0,GBP,ACH
1030,77,2027-04-11,2027-04-16,2283990.09,1825381.03,457123.62,1485.44,0,GBP,Wire
1031,77,2027-06-17,2027-06-20,1133403.18,775885.23,356813.62,704.33,2,GBP,Wire
1032,77,2027-08-25,2027-08-25,545213.23,301700.07,242119.61,1393.55,5,GBP,Wire
1033,78,2024-12-13,2024-12-18,1988236.32,1602134.06,385925.03,177.23,0,EUR,Check
1034,78,2025-10-12,2025-10-17,2353866.28,1890996.95,461446.55,1422.78,0,EUR,Wire
1035,78,2026-08-11,2026-08-16,1426841.68,1063694.29,361720.71,1426.68,0,EUR,Wire
1036,78,2027-06-20,2027-06-15,989676.19,659455.03,328875.53,1345.63,10,EUR,Check
1037,78,2028-04-14,2028-04-14,746732.55,411090.25,335589.83,52.47,5,EUR,Check
1038,79,2022-11-18,2022-11-21,1504493.3,1303309.79,200932.61,250.9,2,GBP,Wire
1039,79,2023-02-15,2023-02-20,885804.99,639732.93,245341.49,730.57,0,GBP,Wire
1040,79,2023-05-18,2023-05-23,2529806.27,2281808.48,247528.69,469.1,0,GBP,ACH
1041,79,2023-08-28,2023-08-23,404803.09,124650.68,278254.14,1898.27,10,GBP,Wire
1042,79,2023-11-18,2023-11-23,634378.22,373185.48,260318.66,874.08,0,GBP,ACH
1043,79,2024-02-19,2024-02-23,1313145.26,1139997.4,172761.02,386.84,1,GBP,Wire
1044,79,2024-05-20,2024-05-24,817366.03,566232.88,250222.72,910.43,1,GBP,ACH
1045,79,2024-08-19,2024-08-24,806170.37,549619.31,256006.65,544.41,0,GBP,Check
1046,79,2024-11-19,2024-11-24,2239236.7,2024168.87,214919.28,148.55,0,GBP,ACH
1047,79,2025-02-24,2025-02-24,2403343.85,2174371.06,227932.98,1039.81,5,GBP,Wire
1048,79,2025-05-24,2025-05-27,1179467.0,876262.21,302450.08,754.71,2,GBP,ACH
1049,80,2023-09-01,2023-09-06,895786.56,480653.3,414177.2,956.06,0,USD,Check
1050,80,2023-11-28,2023-12-03,4056138.9,3629021.11,425975.87,1141.92,0,USD,Check
1051,80,2024-02-24,2024-02-29,610305.19,294554.24,314710.35,1040.6,0,USD,Check
1052,80,2024-06-01,2024-05-27,4130780.29,3678777.69,450088.01,1914.59,10,USD,Wire
1053,80,2024-08-19,2024-08-24,1891629.04,1608277.27,282049.05,1302.72,0,USD,ACH
1054,80,2024-11-15,2024-11-20,2656792.33,2294136.21,360744.85,1911.27,0,USD,Check
1055,80,2025-02-11,2025-02-16,1931682.31,1709523.97,220840.06,1318.28,0,USD,Check
1056,80,2025-05-11,2025-05-15,2433111.69,2070413.89,362071.82,625.98,1,USD,Check
1057,80,2025-08-17,2025-08-12,839912.66,613205.29,224748.64,1958.73,10,USD,Check
1058,80,2025-11-05,2025-11-08,2490789.21,2227929.73,262856.25,3.23,2,USD,Check
1059,80,2026-01-30,2026-02-04,2746561.04,2461965.01,282888.92,1707.11,0,USD,Wire
1060,80,2026-05-03,2026-05-03,3230404.26,2911643.97,317041.7,1718.59,5,USD,Wire
1061,80,2026-07-26,2026-07-31,3302137.07,2942817.44,358264.09,1055.54,0,USD,ACH
1062,80,2026-10-22,2026-10-27,1579494.36,1150391.26,428880.97,222.13,0,USD,Wire
1063,80,2027-01-20,2027-01-23,2652976.85,2241917.86,410840.62,218.37,2,USD,Check
1064,80,2027-04-18,2027-04-22,1507417.77,1094462.76,411806.51,1148.5,1,USD,Wire
1065,81,2024-05-28,2024-06-02,209973.84,157158.52,51473.58,1341.74,0,GBP,ACH
1066,81,2024-07-02,2024-07-07,664549.69,595016.72,69166.8,366.17,0,GBP,Wire
1067,81,2024-08-07,2024-08-12,369435.59,293835.69,73831.8,1768.1,0,GBP,Check
1068,81,2024-09-22,2024-09-17,436614.51,376924.87,59453.37,236.27,10,GBP,ACH
1069,81,2024-10-28,2024-10-23,657490.9,569076.51,87611.57,802.82,10,GBP,ACH
1070,81,2024-11-25,2024-11-28,634686.65,538165.95,94921.32,1599.38,2,GBP,Check
1071,81,2025-01-08,2025-01-03,163635.98,89184.46,74139.06,312.46,10,GBP,Check
1072,81,2025-02-07,2025-02-07,112017.78,21841.5,89090.69,1085.59,5,GBP,Wire
1073,81,2025-03-10,2025-03-15,529140.09,459071.76,69110.95,957.38,0,GBP,Check
1074,81,2025-04-25,2025-04-20,358040.03,306264.22,51438.49,337.32,10,GBP,Check
1075,81,2025-05-22,2025-05-26,331731.04,270599.52,60998.29,133.23,1,GBP,Check
1076,81,2025-06-26,2025-07-01,178215.65,86783.1,90641.46,791.09,0,GBP,Wire
1077,81,2025-08-02,2025-08-06,371428.56,309054.46,61194.94,1179.16,1,GBP,Check
1078,81,2025-09-07,2025-09-10,530056.48,473033.38,56659.93,363.17,2,GBP,ACH
1079,81,2025-10-12,2025-10-16,151829.61,81292.41,69198.29,1338.91,1,GBP,ACH
1080,81,2025-11-16,2025-11-21,204269.79,147728.25,55945.3,596.24,0,GBP,Wire
1081,81,2026-01-01,2025-12-27,295245.96,216445.92,77131.15,1668.89,10,GBP,Check
1082,81,2026-02-01,2026-02-01,183222.8,130412.45,52693.24,117.11,5,GBP,Wire
1083,81,2026-03-06,2026-03-09,532918.73,454268.7,78144.34,505.69,2,GBP,Wire
1084,81,2026-04-14,2026-04-14,247129.35,183838.23,63038.83,252.29,5,GBP,Wire
1085,82,2024-02-29,2024-03-05,3949567.64,3230946.82,717706.83,913.99,0,GBP,Wire
1086,82,2024-07-16,2024-07-21,733957.92,138764.2,593477.16,1716.56,0,GBP,Check
1087,82,2024-12-12,2024-12-07,1720319.46,1030635.53,688924.92,759.01,10,GBP,ACH
1088,82,2025-04-19,2025-04-24,3353565.74,2699499.75,652459.1,1606.89,0,GBP,Check
1089,82,2025-09-05,2025-09-10,3275158.03,2539730.24,735419.57,8.22,0,GBP,Check
1090,82,2026-01-21,2026-01-26,4092349.68,3196930.12,894487.96,931.6,0,GBP,Check
1091,82,2026-06-09,2026-06-14,2094620.81,1525189.13,569310.36,121.32,0,GBP,Wire
1092,82,2026-10-25,2026-10-30,5303639.05,4373973.24,929329.68,336.13,0,GBP,Check
1093,82,2027-03-13,2027-03-18,1957648.91,1071889.85,883759.91,1999.15,0,GBP,Check
1094,82,2027-08-03,2027-08-03,2801750.45,1898802.42,902436.5,511.53,5,GBP,ACH
1095,82,2027-12-20,2027-12-20,1957857.15,1173984.89,783112.1,760.16,5,GBP,ACH
1096,82,2028-05-12,2028-05-07,1406745.47,888060.43,518618.61,66.43,10,GBP,Wire
1097,83,2024-11-10,2024-11-15,1096148.41,1003914.07,92076.39,157.95,0,USD,Check
1098,83,2025-02-16,2025-02-21,1311973.91,1196332.36,115627.79,13.76,0,USD,Check
1099,83,2025-05-25,2025-05-30,834501.9,749304.85,85144.99,52.06,0,USD,Wire
1100,83,2025-08-31,2025-09-05,726005.66,652099.66,72123.6,1782.4,0,USD,ACH
1101,83,2025-12-07,2025-12-12,653135.04,574781.72,77227.89,1125.43,0,USD,Wire
1102,83,2026-03-15,2026-03-20,418635.21,342879.59,75174.49,581.13,0,USD,Check
1103,83,2026-06-21,2026-06-26,523321.89,447125.74,74812.99,1383.16,0,USD,Check
1104,83,2026-09-27,2026-10-02,550636.12,441240.44,107828.21,1567.47,0,USD,Wire
1105,83,2027-01-03,2027-01-08,738569.13,647240.41,89660.9,1667.82,0,USD,ACH
1106,83,2027-04-11,2027-04-16,1259234.43,1150750.03,107185.8,1298.6,0,USD,ACH
1107,83,2027-07-19,2027-07-23,817011.76,739051.98,76920.58,1039.2,1,USD,Check
1108,83,2027-10-24,2027-10-29,1056693.0,939816.3,115693.02,1183.68,0,USD,Wire
1109,83,2028-02-09,2028-02-04,695521.08,595203.22,99331.52,986.34,10,USD,Wire
1110,83,2028-05-17,2028-05-12,393433.35,313318.74,78250.43,1864.18,10,USD,ACH
1111,83,2028-08-15,2028-08-18,1121876.16,1014984.74,106737.33,154.09,2,USD,ACH
1112,83,2028-11-24,2028-11-24,322944.48,250143.59,72678.22,122.67,5,USD,ACH
1113,83,2029-02-26,2029-03-03,519414.83,402665.36,116056.46,693.01,0,USD,Check
1114,84,2023-02-07,2023-02-11,1861174.23,1664981.36,195004.29,1188.58,1,EUR,Wire
1115,84,2023-04-21,2023-04-26,573609.15,412136.38,159953.69,1519.08,0,EUR,Wire
1116,84,2023-07-07,2023-07-10,1067277.48,880272.92,185908.38,1096.18,2,EUR,Wire
1117,84,2023-09-28,2023-09-23,1705036.54,1535180.83,168731.43,1124.28,10,EUR,Check
1118,84,2023-12-01,2023-12-06,1384861.88,1132706.34,250261.62,1893.92,0,EUR,ACH
1119,84,2024-02-24,2024-02-19,924013.65,686944.5,235953.1,1116.05,10,EUR,Wire
1120,84,2024-04-29,2024-05-04,993336.41,836228.24,157093.91,14.26,0,EUR,ACH
1121,85,2024-11-04,2024-11-04,2669861.8,2405369.46,264059.76,432.58,5,EUR,Wire
1122,85,2025-01-27,2025-01-31,3420482.7,2990445.39,429128.64,908.67,1,EUR,Check
1123,85,2025-04-24,2025-04-29,1478823.97,1104615.99,372235.04,1972.94,0,EUR,Wire
1124,85,2025-07-23,2025-07-26,2074338.28,1681384.88,392706.51,246.89,2,EUR,Wire
1125,85,2025-10-18,2025-10-22,2535288.18,2141898.14,393035.44,354.6,1,EUR,Wire
1126,85,2026-01-14,2026-01-19,2196895.46,1852356.77,343146.05,1392.64,0,EUR,Wire
1127,86,2025-02-12,2025-02-17,1343812.66,488004.17,854539.96,1268.53,0,USD,Wire
1128,86,2025-08-17,2025-08-21,1540824.77,856911.82,682162.65,1750.3,1,USD,ACH
1129,86,2026-02-18,2026-02-23,3261815.34,2396897.18,864503.15,415.01,0,USD,ACH
1130,86,2026-08-24,2026-08-28,2580340.35,2062288.55,517855.66,196.14,1,USD,Check
1131,86,2027-02-26,2027-03-02,3107599.32,2465219.47,641258.45,1121.4,1,USD,Wire
1132,86,2027-08-31,2027-09-04,1729099.7,764939.87,963429.63,730.2,1,USD,Wire
1133,86,2028-03-13,2028-03-08,1846209.48,1210561.46,633823.68,1824.34,10,USD,Wire
1134,86,2028-09-10,2028-09-10,2837859.9,2255369.21,581573.58,917.11,5,USD,ACH
1135,87,2024-07-18,2024-07-13,1123342.65,743172.16,379450.59,719.9,10,GBP,ACH
1136,87,2024-08-20,2024-08-15,920956.0,434528.14,484792.22,1635.64,10,GBP,ACH
1137,87,2024-09-22,2024-09-17,743949.84,326910.38,416275.3,764.16,10,GBP,Wire
1138,87,2024-10-25,2024-10-20,2665511.62,2188389.24,477109.65,12.73,10,GBP,Check
1139,87,2024-11-18,2024-11-22,838343.75,367505.97,469853.85,983.93,1,GBP,Wire
1140,87,2024-12-21,2024-12-25,1669025.78,1292790.74,375657.87,577.17,1,GBP,ACH
1141,87,2025-01-24,2025-01-27,666770.06,354973.59,311640.04,156.43,2,GBP,Wire
1142,87,2025-02-25,2025-03-01,1841089.17,1318824.57,520413.73,1850.87,1,GBP,Check
1143,87,2025-04-08,2025-04-03,2655689.77,2148224.04,505873.72,1592.01,10,GBP,Check
1144,87,2025-05-01,2025-05-06,2189483.98,1740248.52,447703.23,1532.23,0,GBP,Check
1145,87,2025-06-13,2025-06-08,1408222.91,1017314.79,390728.87,179.25,10,GBP,Check
1146,87,2025-07-06,2025-07-11,2945986.3,2379002.86,565189.02,1794.42,0,GBP,Check
1147,87,2025-08-10,2025-08-14,1850129.6,1494888.73,354496.49,744.38,1,GBP,Check
1148,88,2024-06-05,2024-06-08,5178668.63,4296234.54,880839.24,1594.85,2,USD,ACH
1149,88,2024-08-08,2024-08-13,1175405.6,573874.26,599805.13,1726.21,0,USD,Wire
1150,88,2024-10-24,2024-10-19,906588.87,202199.1,704135.29,254.48,10,USD,Check
1151,88,2024-12-24,2024-12-24,3280979.96,2579664.22,700762.78,552.96,5,USD,Wire
1152,88,2025-03-06,2025-03-01,3324299.44,2624430.78,698380.7,1487.96,10,USD,Check
1153,88,2025-05-03,2025-05-06,2237535.41,1467943.35,769273.56,318.5,2,USD,ACH
1154,88,2025-07-09,2025-07-12,2414259.22,1931730.13,481557.82,971.27,2,USD,Check
1155,88,2025-09-11,2025-09-16,2105709.62,1353533.91,751831.82,343.89,0,USD,Wire
1156,88,2025-11-17,2025-11-22,2644398.84,2036730.64,606462.87,1205.33,0,USD,Check
1157,88,2026-01-22,2026-01-27,3378961.74,2625220.5,752313.09,1428.15,0,USD,Wire
1158,88,2026-04-04,2026-04-04,1868172.42,1013954.13,853826.0,392.29,5,USD,Wire
1159,89,2024-08-25,2024-08-28,2937822.05,2602941.08,333242.63,1638.34,2,GBP,Wire
